AcctNum,Name,Type,TypeDesc,Addr1,Addr2,City,State,Zip,County,Phone,ChrNameLast,ChrNameFirst,ChrNameMiddle,TrsNameLast,TrsNameFirst,TrsNameMiddle
89094,APB for Florida,PAC,Political Committee,"2100 Salzedo Street, Suite 200",,Coral Gables,FL,33134,Miami-Dade,3054386528,Biliskov,Ashley,,Fiore,Anthony,
89178,Artemis PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Reid-Cherry,Tara,,Fenner,Noreen,A.
79872,Ascend Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Nocco,Christopher,,Fenner,Noreen,A.
74733,Associated Builders and Contractors (ABC) North Florida PAC,PAC,Political Committee,1415 East Piedmont Drive,,Tallahassee,FL,32308,Leon,8503850060,James,JD,,Bowen,Carol,
60660,Associated General Contractors Building Florida's Future,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Bell,Doug,,Fenner,Noreen,
84383,Associated Industries for Florida's Future,PAC,Political Committee,Post Office Box 10085,,Tallahassee,FL,32302,Leon,8502247173,Bevis,Brewster,B,Trickey,Stephen,B
83700,Associated Industries for Florida's Prosperity,PAC,Political Committee,P.O. Box 10085,,Tallahassee,FL,323022085,,8502247173,Bevis,Brewster,B.,Trickey,Stephen,B.
83698,Associated Industries of Florida for Economic Growth,PAC,Political Committee,Post Office Box 10085,,Tallahassee,FL,323022085,Leon,8502247173,Bevis,Brewster,B.,Trickey,Stephen,B.
83699,Associated Industries of Florida for Free Enterprise,PAC,Political Committee,P.O. Box 10085,,Tallahassee,FL,323022085,Leon,8502247173,Bevis,Brewster,B.,Trickey,Stephen,B.
60768,Associated Industries of Florida Political Action Committee,PAC,Political Committee,Post Office Box 10085,,Tallahassee,FL,323022085,Leon,8502247173,Bevis,Brewster,B.,Trickey,Stephen,B.
89658,Association For Serious Service,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B.,Blank,Jason,B.
60544,AT&T Florida PAC,PAC,Political Committee,Legislative Affairs,110 E. Carolina Street,Tallahassee,FL,32301,Miami-Dade,8505775501,McNichols,Troy,,Buigas,Lisette,
60547,AT&T South Florida PAC,PAC,Political Committee,Legislative Affairs,110 E. Carolina Street,Tallahassee,FL,32301,Leon,8505775501,Dominguez,Alejandro,,Buigas,Lisette,
29782,BAC PAC,PAC,Political Committee,Post Office Box 10888,,Tallahassee,FL,32302,Leon,8505592966,King,Theresa,L.,Schaunaman,Mark,
70288,Back the Blue,PAC,Political Committee,735 Northeast 3rd Avenue,,Fort Lauderdale,FL,33304,Broward,9545272606,Mogavero,Joseph,,Watkins,Nancy,H.
83745,Back to Basics FTL,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B.,Blank,Jason,B.
60738,Baker & Hostetler Florida PAC,PAC,Political Committee,Post Office Box 112,,Orlando,FL,328010112,Orange,4076494000,Lee,Greg,,Roberts,Joel,E.
88925,Balanced Leadership,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Cassel,Hillary,,Fenner,Noreen,A.
70490,Ban Assault Weapons Now,PAC,Political Committee,6619 South Dixie Highway #148,,Miami,FL,33143,Miami-Dade,3056472666,Schwartz,Gail,,Maggiolo,Gloria,
90658,Bay Kids First,PAC,Political Committee,Post Office Box 783,,Panama City,FL,32402,Bay,8503483241,Tipps,Julie,,Anderson,Chris,
93223,BD Florida,PAC,Political Committee,"1334 Timberlane Road, Suite 15",,Tallahassee,FL,32312,Leon,8134177025,Brothers,Riley,,Brothers,Riley,
79568,Be a Force for Good PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,McCoy,Caroline,,Fenner,Noreen,A.
93184,Be the Change,PAC,Political Committee,Post Office Box 1543,,Miam Beach,FL,33119,Miami-Dade,3054075842,Olsen,Brendan,,Olsen,Brendan,
60884,Beer Distributors Committee for Good Government,PAC,Political Committee,215 South Monroe Street,Suite 340,Tallahassee,FL,32301,Leon,8502242337,Daley,Kenneth,,Bowler,Kevin,
83537,Before Elections There's Help,PAC,Political Committee,212 Soldiers Creek Place,,Longwood,FL,32750,Volusia,6788716553,Power,Mary,,Power,Mary,
83991,Believe In Florida PC,PAC,Political Committee,3351 N University Drive,Suite B,Davie,FL,33024,Broward,9542929449,Sharief,Barbara,,Parchment,Charmaine,
88939,Belleair Republican PC,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Reed,Jessica,,Jodoin,Jamie,C.
90803,Berry for Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Berry,Tricia,,Fenner,Noreen,
89652,Best Friends of Andrea Keiser,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Keiser,Andrea,,Fenner,Noreen,A.
89550,Better Broward,PAC,Political Committee,4710 Southwest 67th Avenue,H7,Miami,FL,33155,Miami-Dade,7866097417,Chason,Jacqueline,,Chason,Jacqueline,
61466,Better Florida Fund Corp.,PAC,Political Committee,1430 Piedmont Drive East,,Tallahassee,FL,32308,Leon,8502243939,Patete,Michael,L.,Giffler,Ronald,F.
84084,Better Leon,PAC,Political Committee,Post Office Box 10835,,Tallahassee,FL,32302,Leon,8502511735,Haynes,Chauncy,E,Haynes,Chauncy,E
69405,Better Lives For Floridians,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,Welton III,William,A.,Dupree,Abby,
74816,Better Roads for Florida,PAC,Political Committee,2640 Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,Matthews,Ivory,,Dupree,Abby,
88982,Better Together,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
89229,Better Tomorrow for Central Florida PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Anderson,Oscar,,Fenner,Noreen,A.
78780,Big Bend Professional Firefighters & Paramedics PAC,PAC,Political Committee,Post Office Box 3966,,Tallahassee,FL,32315,Leon,8505566186,Colin,Jean-Pierre,,Davis,Joseph,
90708,Black Republican Caucus of Florida,PAC,Political Committee,Post Office Box 201,,Palm Beach,FL,33480,Palm Beach,4133519631,Jackson,SP,,Datwyler,Thomas,
88949,BlacTino Alliance PAC,PAC,Political Committee,Post Office Box 330789,,Coconut Grove,FL,33233,Miami-Dade,7862802588,Lovely,Venusmia,,Fye,Satin,
74657,Blank PC,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B.,Blank,Jason,B.
88985,Blue Bench Project,PAC,Political Committee,Post Office Box 46536,,Tampa,FL,33646,Alachua,3072874063,Atkins,William,,Brill,Jonathan,
85639,Blue Florida,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137856335,Everett,Gary,W.,Brill,Jonathan,
88689,Blue Hive Collaborative,PAC,Political Committee,368 Clifton Bay Loop,,St. Johns,FL,32259,St. Johns,9046252812,Bristow,Liliana,,Bristow,Liliana,
85150,Boatwashers for Botana,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Botana,Adam,,Fenner,Noreen,A.
60931,"Boca Raton Public Safety PAC, Inc.",PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Palm Beach,8507277087,Sieben,Scott,,Ramba,David,E.
89508,Bold Leadership,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,McCann,Andrew,,Fenner,Noreen,A.
89401,Bold New PC of the South,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Diebenow,Steve,,Fenner,Noreen,A.
61121,Bonita Springs Action Group,PAC,Political Committee,1195 Yarmouth Street,,Port Charlotte,FL,339250000,Lee,9417690963,Lamb,James,,Burkard Jr.,Michael,
84005,Booth PAC,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Booth,Richard,,Millner,Debbie,
88894,Boyles for Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Boyles,Nathan,,Fenner,Noreen,A.
91236,Brevard Conservative Coalition,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Herman,Marcus,,Fenner,Noreen,A
60785,Brevard TIGER,PAC,Political Committee,1007 South Florida Avenue,,Rockledge,FL,32955,Brevard,3216363323,Colucci,Anthony,,Stiles,Traci,
93193,Brevard's Conservative Future,PAC,Political Committee,3445 Spring Branch Trail,Apt 358,Melbourne,FL,32935,Brevard,3213586215,Flanders,Brady,,Flanders,Brady,
79719,Bridging Divides Building Communities,PAC,Political Committee,3733 University Blvd West,Suite #212F,Jacksonville,FL,32217,Duval,8433644403,McKinnon,Joey,,Kato,Natalie,
80075,Bright Future Tampa Bay,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137330070,Thomas,John,E.,Brill,Jonathan,
89427,Bright Horizons for Florida,PAC,Political Committee,8983 Okeechobee Boulevard,Suite 202,West Palm Beach,FL,33411,Palm Beach,5616146394,Williams,Calvin,,Williams,Calvin,
84300,Brighter Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Daughton,Jim,,Fenner,Noreen,A
89660,Bring Back Competence,PAC,Political Committee,Post Office Box 30265,,Ft. Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B.,Blank,Jason,B.
89624,Bringing Affordability to 36,PAC,Political Committee,6619 South Dixie Highway,No. 148,Miami,FL,33148,Miami-Dade,3056472666,Lall,Vesta,,Maggiollo,Gloria,
734,Broward Allied Medical PAC,PAC,Political Committee,4150 Belfort Road #551538,,Jacksonville,FL,32255,Broward,9547149477,Palamara,Arthur,E.,Elkin,Aaron,
780,Broward Builders PAC,PAC,Political Committee,2929 NW 62nd Street,,Fort Lauderdale,FL,333090000,Broward,9549746333,Lord,Justin,,Mackowski,Remy,
30909,Broward Co. Professional Paramedics & Firefighters PAC,PAC,Political Committee,11 Northwest 36 Avenue,,Lauderhill,FL,33311,Broward,9542683808,Bertuccio,Stephen,,Iannatto,Mitchell,
769,Broward County Police Benevolent Association,PAC,Political Committee,2650 West State Road 84,,Ft. Lauderdale,FL,333120000,Broward,9545847600,Skirvin Rod,Rodney,,Sada,Paul,
61246,Broward Principals and Assistants Association,PAC,Political Committee,119 South Monroe Street,Suite 202,Tallahassee,FL,32301,Leon,8507014797,Sauer,Patrick,,Mixon,Juhan,
60994,Broward Teachers Union Committee on Political Education,PAC,Political Committee,6000 North University Drive,,Tamarac,FL,33321,Broward,9544866250,Pignato,Susan,,Fusco,Anna,
60977,Broward Trial Lawyers PAC,PAC,Political Committee,2211 Davie Boulevard,,Fort Lauderdale,FL,33312,Broward,9544487288,Quackenbush,Anthony,,Lawlor,John,
79227,"Broward Victory PC, Inc.",PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H.,Blank,Jason,B.
74581,Broward Vision PAC,PAC,Political Committee,Post Office Box 451711,,Fort Lauderdale,FL,33345,Broward,9545731117,Robinson,Trace,,Robinson,Trace,
72679,Buchanan For Florida,PAC,Political Committee,133 South Harbor Drive,,Venice,FL,34285,Sarasota,9414887794,Buchanan,James,,Robinson,Eric,
84937,Build the Wall PC,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Millner,Michael,,Millner,Debbie,
61066,Building a Better Florida PC,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Corcoran,Michael,,Watkins,Nancy,H.
89198,Building a Better Government,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
73757,Building a Better Jax,PAC,Political Committee,200 Riverside Avenue,Suite 5,Jacksonville,FL,32205,Duval,9045751242,Harden,Christian,,Harden,Christian,
89524,Building A Better Tomorrow Today,PAC,Political Committee,"1801 NE 123 Street, Suite 314",,North Miami,FL,33181,Miami-Dade,3058928565,Floreal,Ernest,,Pierre-Canel,Aland,
74328,Building A Bold Florida,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Delombard,Rene,,Riesco,Jose,A.
70644,Building a Brighter Future for Florida,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Piccolo,Thomas,,Millner,Michael,
83494,Building A Majority PC,PAC,Political Committee,P.O. Box 1655,,Tallahassee,FL,32302,Leon,,Hollimon,William,,Hollimon,William,
69601,Building a Prosperous Florida,PAC,Political Committee,2505 Northwest 71st Place,,Gainesville,FL,32653,Alachua,3523718979,Perry,Warren,Keith,Little,Kena,
89298,Building A Stronger Jacksonville,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
60635,Building and Trades Political Committee,PAC,Political Committee,966 Liberty Street,,Jacksonville,FL,32206,Duval,9046341217,Fout,Lance,,Fout,Lance,
89430,Building Back Florida,PAC,Political Committee,701 S. Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137330070,Carmella,Aaron,,Brill,Jonathan,
78861,Building Better Infrastructure for Tomorrow,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Munoz,Jose,A.,Riesco,Jose,A.
60948,Building Florida's Future,PAC,Political Committee,"115 East Park Avenue, Ste. 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
61056,Building On Your Dreams Political Committee,PAC,Political Committee,527 East Park Avenue,,Talllahassee,FL,32301,Sarasota,8504041000,Boyd,Jim,,Fenner,Noreen,A.
93198,Building Strong Communities,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
88690,Building Stronger Cities Alliance,PAC,Political Committee,Post Office Box 780637,,San Antonio,TX,78278,Orange,8636021274,Carr,John,M.,Carr,John,M
78932,Building Stronger Communities,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H.,Blank,Jason,B.
79313,BUPAC Businesspeople United for Political Action Committee,PAC,Political Committee,2615 Casibari Court,,Cape Coral,FL,33991,Lee,2398227997,Flores,Charlie,,Stout,Marilyn,
84099,Business Forum Of Florida,PAC,Political Committee,Post Office Box 30265,,Fort. Lauderdale,FL,33303,Broward,9547670300,Blank,Jason,B,Blank,Jason,B
61038,Business Leaders United for Boca Raton,PAC,Political Committee,1800 North Dixie Highway,,Boca Raton,FL,33432,Palm Beach,5613954433,McLellan,Troy,M.,McLellan,Troy,M.
61007,Business Political Action Committee of Palm Beach County,PAC,Political Committee,P O Box 1952,,West Palm Beach,FL,33402,Palm Beach,5616556311,Smith,John,,Schafer,Bob,
61093,"Business Voice Political Committee, Inc.",PAC,Political Committee,Post Office Box 360822,,Melbourne,FL,329360822,Brevard,3212583653,Godwin,Jeff,,DiFrisco,Don,
60792,"BusinessForce, PC",PAC,Political Committee,3451 Technological Ave,Suite 11,Orlando,FL,32817,Orange,4073417150,Loncar,Dana,,Lawhun,Carissa,
60938,BusinessVoice Inc.,PAC,Political Committee,35 Lake Morton Drive,,Lakeland,FL,33801,Polk,8636888551,Borem,Josh,,Wiggins,Amy,
60589,"By the People, for the People",PAC,Political Committee,10680 Northwest 25th Street,,Doral,FL,33172,Miami-Dade,3055930044,Stahl,Steadman,,Stahl,Steadman,
89950,C4 - Concerned Citizens 4 Commonsense Communities,PAC,Political Committee,1012 Bay Harbor Drive,,Englewood,FL,34224,Charlotte,7313633180,Newmon-Smith,Carla,F.,Smith,Ellen,N.
69773,Campus Free Speech PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
79024,Capitol Conservative Alliance,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Cortese,Tony,,Fenner,Noreen,A.
89581,Care for All PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,McKay,Michelle,,Fenner,Noreen,
931,Carlton Fields Political Committee,PAC,Political Committee,Post Office Drawer 190,,Tallahassee,FL,323020000,Leon,9042241585,Tinkler,Kenneth,A.,Sklar,William,
85011,Caryl Shuham for Broward,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Shuham,Caryl,,Blank,Jason,B.
79219,CBT PAC,PAC,Political Committee,"490 Opa-locka Blvd., Suite 20",,Opa-locka,FL,33054,Miami-Dade,3057960834,Logan,Willie,,Brunson,Anthony,
80504,CCC,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,32308,Leon,8502229075,LaFace,Ron,,Heitmeyer,Rich,
986,Central Florida Chapter Associated Builders & Contractors PC,PAC,Political Committee,"651 Danville Drive, Suite 200",,Orlando,FL,328256393,Orange,4076282070,Wert,Thomas,,Walton,Matt,
61037,Central Florida Citizens for Justice,PAC,Political Committee,218 South Monroe Street,,Tallahassee,FL,32301,Orange,8502249403,Copeland,Todd,E.,Clem,Alexander,
38077,Central Florida Dental Political Action Committee,PAC,Political Committee,800 North Mills Avenue,,Orlando,FL,328030000,Orange,4078949798,Beattie,John,,Cordoba,John,X.
36042,Central Florida Hotel and Lodging Association Pol. Act. Com.,PAC,Political Committee,"6675 Westwood Blvd, Suite 210",,Orlando,FL,32821,Orange,4073135000,Leonard,Jay,,Rocheford,Chad,
84630,Central Florida Leadership PC,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,Booth,Carl,,Blank,Jason,B.
79487,Central Florida Solutions PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Johnson,David,,Fenner,Noreen,A.
91083,Central Florida United Democrats,PAC,Political Committee,"5727 NW 7th Street, Unit 304",,Miami,FL,33126,Miami-Dade,2157967000,Chen,David,,Chen,David,
89617,Central Floridians for Change,PAC,Political Committee,P.O. Box 720533,,Orlando,FL,32872,Orange,3212956304,Gamboa,Jose,,Gamboa,Jose,
80001,CFG Action Florida,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,McIntosh,David,M,Heitmeyer,Rich,
60868,CFHLA Political Committee,PAC,Political Committee,6675 Westwood Boulevard,Suite 210,Orlando,FL,32821,Orange,4073135000,Leonard,Jay,,Rocheford,Chad,
84077,CFL Green Initiative Coalition,PAC,Political Committee,PO Box 701918,,St. Cloud,FL,34770,Orange,4073615030,Fetzer,Jeremy,,Fetzer,Jeremy,
88948,Champion Florida,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
79600,Champions For The People PC,PAC,Political Committee,"1563 Capital Circle SE, # 142",,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
89273,Champions of Tourism,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Pierce,Ron,,Watkins,Nancy,H
60445,Changing Florida's Future PC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
74191,"Charter Communications, Inc. Florida Political Action Committee",PAC,Political Committee,5413 State Road 64 East,,Bradenton,FL,34208,Pinellas,7278733740,Kaminsky,Albert,,Jordan,Jennifer,Lynn
